venue,paper_count,avg_citations
computational topology in image context,40,8.4
computer aided design and computer graphics,17,29.705882352941178
computer aided modeling and design of communication links and networks,414,16.265700483091788
computer aided systems theory,692,18.158959537572255
computer aided verification,815,71.87116564417178
computer algebra in scientific computing,266,18.330827067669173
computer analysis of images and patterns,1020,23.29901960784314
computer and communications security,2077,74.74097255657198
computer and information technology,2613,15.593570608495982
computer animation and social agents,53,22.962264150943398
computer applications in industry and engineering,11,17.09090909090909
computer assisted radiology and surgery,1547,26.5759534583064
computer based medical systems,778,22.98714652956298
computer games,363,24.56749311294766
computer graphics international,479,33.84759916492693
"computer graphics, virtual reality, visualisation and interaction in africa",131,32.412213740458014
computer human interaction for management of information technology,52,22.01923076923077
computer information and systems sciences and engineering,1,50.0
computer information systems and industrial management applications,298,15.379194630872483
computer music modeling and retrieval,168,24.827380952380953
computer recognition systems,33,27.90909090909091
computer science and information engineering,699,12.105865522174534
computer science and its applications,28,10.357142857142858
computer science and software engineering,1558,17.093068035943517
computer science logic,749,30.875834445927904
computer science symposium in russia,276,21.297101449275363
computer security foundations workshop,203,102.85714285714286
computer software and applications conference,3962,23.532559313478043
computer supported collaborative learning,934,39.92612419700214
computer supported cooperative work in design,2028,18.28698224852071
computer systems and technologies,653,12.92343032159265
computer vision and pattern recognition,9764,99.57261368291684
computer vision computer graphics collaboration techniques,75,23.093333333333334
computer vision/computer graphics collaboration techniques,17,23.941176470588236
"computer, information, and systems sciences, and engineering",103,28.067961165048544
computer-aided design and computer graphics,227,11.48898678414097
computer-based medical systems,1265,22.774703557312254
computers and their applications,18,20.5
computing and combinatorics conference,803,26.601494396014942
computing the australasian theory symposium,90,18.488888888888887
computing: the australasian theory symposium,16,20.8125
concept lattices and their applications,143,14.496503496503497
conceptions of library and information sciences,22,36.40909090909091
conference of the association for machine translation in the americas,121,41.19834710743802
conference of the centre for advanced studies on collaborative research,842,28.616389548693586
conference of the european chapter of the association for computational linguistics,673,38.135215453194654
conference of the international speech communication association,3286,24.696287279367013
conference on advanced information systems engineering,993,41.93554884189325
conference on algebra and coalgebra in computer science,143,31.0
conference on automated deduction,432,39.907407407407405
conference on combinatorial optimization and applications,325,18.818461538461538
conference on communication networks and services research,430,28.304651162790698
conference on computability in europe,824,29.990291262135923
conference on computational complexity,452,43.165929203539825
conference on computer as a tool,645,13.710077519379844
conference on computer graphics and interactive techniques in australasia and southeast asia,56,27.964285714285715
conference on computer supported cooperative work,2341,74.41008116189663
conference on computers and accessibility,952,28.41176470588235
"conference on creating, connecting and collaborating through computing",183,19.808743169398905
conference on current trends in theory and practice of informatics,672,25.080357142857142
conference on decision and control,12114,23.785372296516428
conference on email and anti spam,1,50.0
conference on email and anti-spam,55,45.018181818181816
conference on emerging network experiment and technology,548,46.706204379562045
conference on high performance computing supercomputing,73,54.3013698630137
conference on image and video retrieval,563,47.12433392539965
conference on information and knowledge management,4108,42.00900681596884
conference on information sciences and systems,1641,26.459475929311395
conference on information technology education,720,22.904166666666665
conference on information technology in asia,54,8.666666666666666
conference on innovative data systems research,163,90.61349693251533
conference on intelligent text processing and computational linguistics,129,20.54263565891473
conference on management of data,89,14.651685393258427
conference on multimedia modeling,1035,22.372946859903383
conference on network and service management,508,21.5
conference on object oriented programming systems languages and applications,709,57.918194640338506
"conference on object-oriented programming systems, languages, and applications",1191,52.952980688497064
conference on privacy security and trust,149,4.7114093959731544
"conference on privacy, security and trust",240,29.370833333333334
conference on recommender systems,775,44.134193548387096
conference on risks and security of internet and systems,126,23.865079365079364
conference on scientific computing,796,14.753768844221106
conference on software maintenance and reengineering,691,33.75108538350217
conference on spatial information theory,277,47.292418772563174
conferencia iberoamericana de software engineering,7,9.0
congress on evolutionary computation,6384,26.528508771929825
constraint solving and language processing,20,23.65
consumer communications and networking conference,784,14.375
content based multimedia indexing,390,19.05897435897436
content-based multimedia indexing,9,6.555555555555555
cooperative and human aspects of software engineering,101,21.168316831683168
cooperative design visualization and engineering,260,18.076923076923077
"cooperative design, visualization, and engineering",85,18.576470588235296
cooperative distributed systems,77,57.16883116883117
cooperative information agents,244,38.25
cooperative information systems,457,49.38074398249453
cooperative systems design,25,26.76
critical information infrastructures security,136,24.75735294117647
cross language evaluation forum,767,30.129074315514995
cross-language evaluation forum,209,24.148325358851675
cryptographic hardware and embedded systems,443,98.16478555304741
cryptology and network security,191,29.586387434554975
custom integrated circuits conference,1770,25.175706214689267
cyber enabled distributed computing and knowledge discovery,60,3.216666666666667
cyber-enabled distributed computing and knowledge discovery,324,7.277777777777778
cyberworlds,879,16.86803185437998
data and knowledge engineering,1283,54.45440374123149
data compression conference,1864,29.371244635193133
data engineering for wireless and mobile access,118,44.04237288135593
data integration in the life sciences,172,32.04651162790697
data management for sensor networks,64,37.15625
data management on new hardware,88,27.59090909090909
data mining and optimization,58,28.362068965517242
data storage and data engineering,48,12.9375
data warehousing and knowledge discovery,604,31.35430463576159
data warehousing and olap,215,45.27441860465116
database and expert systems applications,3270,24.314373088685016
database programming languages,144,35.18055555555556
database systems for advanced applications,1100,26.44909090909091
database technology and applications,255,9.631372549019607
databases and social networks,6,25.166666666666668
databases in networked information systems,160,22.825
databases information systems and peer to peer computing,44,39.43181818181818
databases knowledge and data applications,59,20.23728813559322
"databases, information systems, and peer-to-peer computing",13,26.23076923076923
decision support systems,2502,62.63669064748201
declarative agent languages and technologies,108,32.74074074074074
defect and fault tolerance in vlsi and nanotechnology systems,1054,24.883301707779886
deontic logic in computer science,113,31.61946902654867
dependable systems and networks,1348,41.42878338278932
design and diagnostics of electronic circuits and systems,758,18.013192612137203
design automation and test in europe,27,17.62962962962963
design automation conference,6010,51.44459234608985
design of reliable communication networks,153,15.143790849673202
"design, automation, and test in europe",5219,33.94692469821805
designing for user experiences,20,29.65
designing interactive systems,744,38.645161290322584
designing pleasurable products and interfaces,159,26.861635220125788
developments in language theory,429,23.181818181818183
digital forensic research workshop,4,53.0
digital game and intelligent toy enhanced learning,185,22.794594594594596
digital identity management,393,55.07124681933842
digital image computing techniques and applications,397,7.06801007556675
digital image computing: techniques and applications,683,22.275256222547583
digital information and communication technology and its applications,208,9.961538461538462
digital interactive media in entertainment and arts,121,19.66115702479339
digital systems design,1477,18.442112389979687
discourse anaphora and anaphor resolution colloquium,37,21.0
discovery science,579,27.569948186528496
discrete geometry for computer imagery,478,23.943514644351463
distributed applications and interoperable systems,247,26.91902834008097
distributed autonomous robotic systems,8,31.875
distributed computing and artificial intelligence,285,20.378947368421052
distributed computing in sensor systems,507,29.85207100591716
distributed event based systems,3,8.333333333333334
distributed event-based systems,455,27.10989010989011
distributed frameworks for multimedia applications,43,23.0
distributed multimedia systems,267,19.277153558052433
distributed systems operations and management,163,30.828220858895705
distributed systems: operations and management,53,44.867924528301884
doctoral conference on computing electrical and industrial systems,11,10.0
"doctoral conference on computing, electrical and industrial systems",185,18.816216216216215
document analysis systems,902,21.912416851441243
document engineering,621,25.314009661835748
document recognition and retrieval,483,24.511387163561075
dynamic languages symposium,106,27.58490566037736
eLife,1,50.0
eclipse technology exchange,105,36.285714285714285
educational data mining,100,23.57
electro information technology,570,12.42280701754386
electro/information technology,4,2.0
electronic and mechanical engineering and information technology,786,9.811704834605598
electronic commerce,1123,79.246660730187
